r0,r1,r2,r3,s1,s2,s3,p1,p2,p3,bandwidth,ng0,GBP,avgLoss,loss_at_ng0,delay
0.342877,0.366055,0.26743,0.253076,0.06187,0.005792,0.035215,0.020114,-0.028384,0.007842,0.0027,16.0911,0.0435,224.9896,217.604,16.9897
0.342877,0.366055,0.26743,0.253076,0.06188,0.005792,0.035215,0.020114,-0.028384,0.007842,0.0027,16.0905,0.0435,225.0053,217.6182,16.9877
0.342877,0.366055,0.26743,0.253076,0.06188,0.005792,0.035215,0.020114,-0.028384,0.007842,0.0027,16.0906,0.0435,225.008,217.6217,16.9875
0.342877,0.366055,0.26743,0.253076,0.06188,0.005792,0.035215,0.020114,-0.028384,0.007842,0.0027,16.0911,0.0435,225.0388,217.6406,16.9869
0.201344,0.354077,0.315874,0.266426,-0.003341,0.021594,0.015264,0.05177,-0.020713,0.018505,1e-08,1e-08,1e-08,100000,100000,1e-08
0.242723,0.229423,0.258625,0.33139,0.04506,-0.00496,0.011148,0.0161,-0.111354,-0.005846,0.0168,22.1452,0.366,149.9807,358.6864,15.9333
0.242723,0.229423,0.258625,0.33139,0.04506,-0.00496,0.011148,0.0161,-0.111344,-0.005846,0.0168,22.1454,0.366,149.9753,358.694,15.9332
0.242723,0.229423,0.258625,0.33139,0.04506,-0.00496,0.011148,0.0161,-0.111344,-0.005836,0.0168,22.1456,0.366,149.9716,358.7026,15.933
0.242723,0.229423,0.258625,0.33139,0.04506,-0.00496,0.011148,0.01611,-0.111344,-0.005836,0.0168,22.1454,0.366,149.9669,358.6968,15.9331
0.242733,0.229423,0.258625,0.33139,0.04506,-0.00496,0.011148,0.01611,-0.111344,-0.005836,0.0168,22.1454,0.366,149.9838,358.6945,15.9331
0.242733,0.229433,0.258625,0.33139,0.04506,-0.00496,0.011148,0.01611,-0.111344,-0.005836,0.0168,22.1465,0.366,149.9916,358.7646,15.9311
0.242733,0.229433,0.258635,0.33139,0.04506,-0.00496,0.011148,0.01611,-0.111344,-0.005836,0.0168,22.1487,0.366,150.0273,358.8293,15.9303
0.242733,0.229433,0.258635,0.3314,0.04506,-0.00496,0.011148,0.01611,-0.111344,-0.005836,0.0168,22.1475,0.3659,150.0225,358.7896,15.9309
0.242733,0.229433,0.258635,0.3314,0.04506,-0.00496,0.011158,0.01611,-0.111344,-0.005836,0.0168,22.1467,0.3659,150.0314,358.7626,15.9314
0.242733,0.229433,0.258635,0.3314,0.04506,-0.00495,0.011158,0.01611,-0.111344,-0.005836,0.0168,22.1482,0.3659,149.9935,358.8157,15.9303
0.242733,0.229433,0.258635,0.3314,0.04507,-0.00495,0.011158,0.01611,-0.111344,-0.005836,0.0168,22.148,0.3659,150.038,358.8358,15.9293
0.242733,0.229433,0.258635,0.3306,0.04427,-0.00575,0.010358,0.01611,-0.111344,-0.005836,0.0168,22.2197,0.3659,149.5043,358.8404,15.9957
0.242733,0.229433,0.258635,0.33068,0.04435,-0.00567,0.010438,0.01611,-0.111344,-0.005836,0.0168,22.2125,0.3659,149.5546,358.8385,15.9891
0.242733,0.229433,0.258635,0.331256,0.044926,-0.005094,0.011014,0.01611,-0.111344,-0.005836,0.0168,22.161,0.366,149.9488,358.8327,15.9415
0.242733,0.229433,0.258635,0.331371,0.045041,-0.004979,0.011129,0.01611,-0.111344,-0.005836,0.0168,22.1507,0.366,150.046,358.8359,15.9318
0.242733,0.229433,0.258635,0.331394,0.045064,-0.004956,0.011152,0.01611,-0.111344,-0.005836,0.0168,22.1484,0.3659,150.0241,358.8323,15.9299
0.242733,0.229433,0.258635,0.331399,0.045069,-0.004951,0.011157,0.01611,-0.111344,-0.005836,0.0168,22.1479,0.3659,150.0085,358.8296,15.9295
0.218107,0.233981,0.248877,0.210157,0.001459,0.019424,-0.032014,0.110009,-0.028279,-0.035876,0.0001,-614.6944,0.0539,382627.2471,361325.7806,0.5625
0.218107,0.233981,0.248877,0.210157,0.001459,0.019424,-0.032014,0.110009,-0.028269,-0.035876,0.0001,-620.5199,0.0542,385569.4243,368169.6044,0.5573
0.218107,0.233981,0.248877,0.210157,0.001459,0.019424,-0.032014,0.110009,-0.028269,-0.035866,0.0001,-620.0913,0.0541,385240.2262,367789.6998,0.5575
0.218107,0.233981,0.248877,0.210157,0.001459,0.019424,-0.032014,0.110019,-0.028269,-0.035866,0.0001,-611.2353,0.0539,381435.628,357208.2244,0.5657
0.218117,0.233981,0.248877,0.210157,0.001459,0.019424,-0.032014,0.110019,-0.028269,-0.035866,0.0001,-605.4745,0.0507,379295.971,350596.0091,0.5709
0.218117,0.233991,0.248877,0.210157,0.001459,0.019424,-0.032014,0.110019,-0.028269,-0.035866,0.0001,-640.4138,0.0547,392919.0668,392373.5502,0.5398
0.218117,0.233991,0.248887,0.210157,0.001459,0.019424,-0.032014,0.110019,-0.028269,-0.035866,0.0001,-607.8044,0.0537,379550.7284,353310.6255,0.5687
0.218117,0.233991,0.248887,0.210167,0.001459,0.019424,-0.032014,0.110019,-0.028269,-0.035866,0.0001,-620.5034,0.0541,384965.6003,368236.6683,0.5572
0.218117,0.233991,0.248887,0.210167,0.001459,0.019424,-0.032004,0.110019,-0.028269,-0.035866,0.0001,-631.2323,0.0544,389376.6812,381171.027,0.5476
0.218117,0.233991,0.248887,0.210167,0.001459,0.019434,-0.032004,0.110019,-0.028269,-0.035866,0.0001,-619.3442,0.0511,384586.6977,366884.5707,0.5582
0.218117,0.233991,0.248887,0.210167,0.001469,0.019434,-0.032004,0.110019,-0.028269,-0.035866,0.0001,-593.2729,0.0504,374954.2102,336570.4742,0.5826
0.2,0.4,0.2,0.278767,-0.5,-0.5,0.138496,0.110019,0.074431,0.032734,1e-08,1e-08,1e-08,100000,100000,1e-08
0.2,0.4,0.2,0.271907,-0.5,-0.5,0.121446,0.110019,0.064161,0.025874,1e-08,1e-08,1e-08,100000,100000,1e-08
0.2,0.282843,0.236449,0.222515,-0.230443,-0.163554,-0.001314,0.110019,-0.009783,-0.023518,0.0168,13.8147,0.2291,19.4704,20.1433,145.867
0.218117,0.233991,0.248887,0.210167,0.001469,0.019434,-0.032004,0.110019,-0.028259,-0.035866,0.0001,-634.4477,0.0515,390801.3502,385176.5745,0.5447
0.218117,0.233991,0.248887,0.210167,0.001469,0.019434,-0.032004,0.110019,-0.028259,-0.035856,0.0001,-606.584,0.0508,379982.2468,351843.1249,0.5699
0.218117,0.233991,0.248887,0.210167,0.001469,0.019434,-0.032004,0.110029,-0.028259,-0.035856,0.0001,-591.1295,0.0503,373728.3486,334052.5754,0.5849
0.218127,0.233991,0.248887,0.210167,0.001469,0.019434,-0.032004,0.110029,-0.028259,-0.035856,0.0001,-609.3313,0.0538,380635.4845,355125.6432,0.5672
0.218127,0.234001,0.248887,0.210167,0.001469,0.019434,-0.032004,0.110029,-0.028259,-0.035856,0.0001,-610.0871,0.0508,381042.4154,356027.4875,0.5665
0.218127,0.234001,0.248897,0.210167,0.001469,0.019434,-0.032004,0.110029,-0.028259,-0.035856,0.0001,-602.8993,0.0506,377538.9943,347727.5288,0.5731
0.218127,0.234001,0.248897,0.210177,0.001469,0.019434,-0.032004,0.110029,-0.028259,-0.035856,0.0001,-597.0502,0.0505,375947.3844,340938.1573,0.5788
0.218127,0.234001,0.248897,0.210177,0.001469,0.019434,-0.031994,0.110029,-0.028259,-0.035856,0.0001,-599.6729,0.0505,377025.3622,343853.1065,0.5765
0.218127,0.234001,0.248897,0.210177,0.001469,0.019444,-0.031994,0.110029,-0.028259,-0.035856,0.0001,-617.2394,0.054,383767.1801,364569.0177,0.5598
0.218127,0.234001,0.248897,0.210177,0.001479,0.019444,-0.031994,0.110029,-0.028259,-0.035856,0.0001,-617.7997,0.051,383882.2207,365154.0916,0.5594
0.2,0.2,0.2,0.2,-0.5,0.053844,-0.32805,-0.5,-0.5,-0.32805,1e-08,1e-08,1e-08,100000,100000,1e-08
0.2,0.2,0.2,0.2,-0.5,0.050404,-0.32805,-0.5,-0.5,-0.32805,1e-08,1e-08,1e-08,100000,100000,1e-08
0.211917,0.2,0.2,0.2,-0.188403,0.025636,-0.256832,-0.128975,-0.183887,-0.239634,0.0027,-29.9833,0.0808,281.6896,226.5355,36.7615
0.250655,0.347438,0.260946,0.340355,-0.003101,-0.001617,0.172201,-0.006257,-0.021276,0.016394,0.009,22.9854,0.2054,464.6649,463.2971,12.9402
0.250655,0.347438,0.260946,0.340355,-0.003101,-0.001617,0.172201,-0.006257,-0.021266,0.016394,0.009,22.9856,0.2055,465.1721,463.3031,12.9401
0.250655,0.347438,0.260946,0.340355,-0.003101,-0.001617,0.172201,-0.006257,-0.021266,0.016404,0.009,22.9856,0.2055,465.1425,463.3021,12.9402
0.250655,0.347438,0.260946,0.340355,-0.003101,-0.001617,0.172201,-0.006247,-0.021266,0.016404,0.009,22.9853,0.2054,464.7495,463.2884,12.9403
0.250665,0.347438,0.260946,0.340355,-0.003101,-0.001617,0.172201,-0.006247,-0.021266,0.016404,0.009,22.9851,0.2054,464.7656,463.2774,12.9405
0.250665,0.347448,0.260946,0.340355,-0.003101,-0.001617,0.172201,-0.006247,-0.021266,0.016404,0.009,22.987,0.2054,465.0087,463.4389,12.9374
0.250665,0.347448,0.260956,0.340355,-0.003101,-0.001617,0.172201,-0.006247,-0.021266,0.016404,0.009,22.9885,0.2054,465.092,463.5038,12.9366
0.250665,0.347448,0.260956,0.340365,-0.003101,-0.001617,0.172201,-0.006247,-0.021266,0.016404,0.009,22.9876,0.2055,465.3825,463.455,12.9373
0.250665,0.347448,0.260956,0.340365,-0.003101,-0.001617,0.172211,-0.006247,-0.021266,0.016404,0.009,22.9868,0.2054,464.9606,463.4225,12.9377
0.250665,0.347448,0.260956,0.340365,-0.003101,-0.001607,0.172211,-0.006247,-0.021266,0.016404,0.009,22.9807,0.2054,464.9392,463.0058,12.9449
0.250665,0.347448,0.260956,0.340365,-0.003091,-0.001607,0.172211,-0.006247,-0.021266,0.016404,0.009,22.9833,0.2054,465.1269,463.1521,12.9427
0.250665,0.347448,0.260956,0.342665,-0.003091,-0.001607,0.172211,-0.006247,-0.018966,0.018704,0.0089,23.4081,0.2064,529.3292,604.6617,10.1479
0.250665,0.347448,0.260956,0.363365,-0.003091,-0.001607,0.172211,-0.006247,0.001734,0.039404,0.0149,20.8142,0.2985,352.1239,559.984,9.4135
0.250665,0.347448,0.260956,0.340365,-0.003091,-0.001607,0.172211,-0.006247,-0.021256,0.016404,0.009,22.9879,0.2054,465.0555,463.5109,12.936
0.250665,0.347448,0.260956,0.340365,-0.003091,-0.001607,0.172211,-0.006247,-0.021256,0.016414,0.009,22.9809,0.2054,465.1343,463.0493,12.9438
0.250665,0.347448,0.260956,0.340365,-0.003091,-0.001607,0.172211,-0.006237,-0.021256,0.016414,0.009,22.9876,0.2054,465.2832,463.4963,12.9362
0.250675,0.347448,0.260956,0.340365,-0.003091,-0.001607,0.172211,-0.006237,-0.021256,0.016414,0.009,22.9823,0.2054,465.1012,463.1087,12.9432
0.250675,0.347458,0.260956,0.340365,-0.003091,-0.001607,0.172211,-0.006237,-0.021256,0.016414,0.009,22.9894,0.2054,465.335,463.6482,12.9332
0.250675,0.347458,0.260966,0.340365,-0.003091,-0.001607,0.172211,-0.006237,-0.021256,0.016414,0.009,22.9914,0.2054,465.3855,463.7304,12.9324
0.250675,0.347458,0.260966,0.340375,-0.003091,-0.001607,0.172211,-0.006237,-0.021256,0.016414,0.009,22.9814,0.2054,465.0977,463.134,12.9419
0.250675,0.347458,0.260966,0.340375,-0.003091,-0.001607,0.172221,-0.006237,-0.021256,0.016414,0.009,22.9887,0.2054,465.3027,463.5946,12.9342
0.250675,0.347458,0.260966,0.340375,-0.003091,-0.001597,0.172221,-0.006237,-0.021256,0.016414,0.009,22.9899,0.2054,465.2175,463.6519,12.9335
0.250675,0.347458,0.260966,0.340375,-0.003081,-0.001597,0.172221,-0.006237,-0.021256,0.016414,0.009,22.9895,0.2054,465.3469,463.6747,12.9325
0.250675,0.347458,0.260966,0.340375,-0.003081,-0.001597,0.172221,-0.006237,-0.021256,0.016414,0.009,22.9901,0.2055,465.6492,463.6931,12.9325
0.250675,0.347458,0.260966,0.340375,-0.003081,-0.001597,0.172221,-0.006237,-0.021256,0.016414,0.009,22.9899,0.2054,465.241,463.6893,12.9325
0.4,0.4,0.250791,0.214657,0.010038,-0.023512,-0.062137,-0.024975,0.031921,0.096071,0.0001,-192.447,0.0225,145104.0728,161647.6351,0.3865
0.4,0.4,0.250791,0.214657,0.010038,-0.023512,-0.062137,-0.024975,0.031931,0.096071,0.0001,-192.6022,0.0225,145415.5461,161908.0397,0.3862
0.4,0.4,0.250791,0.214657,0.010038,-0.023512,-0.062137,-0.024975,0.031931,0.096081,0.0001,-192.4473,0.0225,145261.9435,161648.3444,0.3865
0.4,0.4,0.250791,0.214657,0.010038,-0.023512,-0.062137,-0.024965,0.031931,0.096081,0.0001,-192.4207,0.0225,145105.4913,161603.3204,0.3866
0.40001,0.4,0.250791,0.214657,0.010038,-0.023512,-0.062137,-0.024965,0.031931,0.096081,0.0001,-175.4002,0.0226,145980.5333,129791.1989,0.4376
0.40001,0.40001,0.250791,0.214657,0.010038,-0.023512,-0.062137,-0.024965,0.031931,0.096081,0.0001,-192.4631,0.0233,145390.7407,161697.3611,0.3864
0.40001,0.40001,0.250801,0.214657,0.010038,-0.023512,-0.062137,-0.024965,0.031931,0.096081,0.0001,-175.095,0.0225,145580.5296,129361.2879,0.4383
0.40001,0.40001,0.250801,0.214667,0.010038,-0.023512,-0.062137,-0.024965,0.031931,0.096081,0.0001,-192.4377,0.0225,145026.081,161661.0752,0.3865
0.40001,0.40001,0.250801,0.214667,0.010038,-0.023512,-0.062127,-0.024965,0.031931,0.096081,0.0001,-192.4126,0.0225,145286.6161,161619.6655,0.3865
0.40001,0.40001,0.250801,0.214667,0.010038,-0.023502,-0.062127,-0.024965,0.031931,0.096081,0.0001,-192.5135,0.0225,145412.3,161788.1192,0.3863
0.40001,0.40001,0.250801,0.214667,0.010048,-0.023502,-0.062127,-0.024965,0.031931,0.096081,0.0001,-192.4047,0.0225,145045.3473,161606.3655,0.3865
0.4,0.4,0.250801,0.214667,0.010048,-0.023502,-0.062127,-0.024965,0.031931,0.096081,0.0001,-192.5606,0.0225,145405.7806,161844.9301,0.3863
0.4,0.4,0.250801,0.214667,0.010048,-0.023502,-0.062127,-0.024965,0.031931,0.096081,0.0001,-192.6023,0.0225,145606.0977,161914.2742,0.3862
0.4,0.4,0.250801,0.214667,0.010048,-0.023502,-0.062127,-0.024965,0.031931,0.096081,0.0001,-192.5341,0.0225,145478.5372,161800.9245,0.3863
0.4,0.4,0.250801,0.214667,0.010048,-0.023502,-0.062127,-0.024965,0.031931,0.096081,0.0001,-192.3461,0.0225,145074.0759,161485.6419,0.3867
0.4,0.4,0.250801,0.214667,0.010048,-0.023502,-0.062127,-0.024965,0.031931,0.096081,1e-08,1e-08,1e-08,100000,100000,1e-08
0.4,0.4,0.250801,0.214667,0.010048,-0.023502,-0.062127,-0.024965,0.031931,0.096081,0.0001,-174.9835,0.0225,145367.3506,129180.4154,0.4386
0.4,0.331021,0.25256,0.256696,-0.000452,0.002419,0.002324,-0.100216,-0.026072,-0.092473,1e-08,1e-08,1e-08,100000,100000,1e-08
0.4,0.271692,0.259074,0.27711,-0.007237,0.028799,0.000106,0.030962,-0.014626,-0.006414,1e-08,1e-08,1e-08,100000,100000,1e-08
0.219308,0.215502,0.346673,0.282065,0.01936,0.025374,0.002977,0.010171,-0.00068,-0.007791,0.0006,161.6296,0.0961,11469.6676,8903.0736,5.8643
0.219308,0.215502,0.346673,0.282065,0.01936,0.025374,0.002977,0.010171,-0.00067,-0.007791,0.0006,161.621,0.0962,11506.0692,8902.1578,5.8645
0.219308,0.215502,0.346673,0.282065,0.01936,0.025374,0.002977,0.010171,-0.00067,-0.007781,0.0006,161.6309,0.0962,11503.0383,8903.1605,5.8642
0.219308,0.215502,0.346673,0.282065,0.01936,0.025374,0.002977,0.010181,-0.00067,-0.007781,0.0006,161.6317,0.0962,11504.235,8903.2241,5.8642
0.219318,0.215502,0.346673,0.282065,0.01936,0.025374,0.002977,0.010181,-0.00067,-0.007781,0.0006,161.6129,0.0963,11548.4864,8901.1803,5.8649
0.219318,0.215512,0.346673,0.282065,0.01936,0.025374,0.002977,0.010181,-0.00067,-0.007781,0.0006,161.6539,0.0962,11517.2721,8906.982,5.8626
0.219318,0.215512,0.346683,0.282065,0.01936,0.025374,0.002977,0.010181,-0.00067,-0.007781,0.0006,161.6544,0.0961,11489.2192,8906.66,5.8628
0.219318,0.215512,0.346683,0.282075,0.01936,0.025374,0.002977,0.010181,-0.00067,-0.007781,0.0006,161.5898,0.0962,11524.7295,8899.5063,5.8651
0.219318,0.215512,0.346683,0.282075,0.01936,0.025374,0.002987,0.010181,-0.00067,-0.007781,0.0006,161.557,0.0961,11484.2431,8895.8576,5.8663
0.219318,0.215512,0.346683,0.282075,0.01936,0.025384,0.002987,0.010181,-0.00067,-0.007781,0.0006,161.6027,0.0962,11515.7344,8900.9995,5.8646
0.219318,0.215512,0.346683,0.282075,0.01937,0.025384,0.002987,0.010181,-0.00067,-0.007781,0.0006,161.6144,0.0961,11496.0651,8903.3014,5.8635
0.240918,0.226312,0.346683,0.292875,0.01937,0.036184,0.002987,0.020981,0.01013,0.003019,0.0007,167.9939,0.1188,13170.3708,9527.8742,5.7024
0.4,0.323512,0.346683,0.390075,0.01937,0.133384,0.002987,0.118181,0.10733,0.100219,1e-08,1e-08,1e-08,100000,100000,1e-08
0.4,0.4,0.346683,0.4,0.021307,0.5,0.002987,0.525,0.5,0.5,0.0036,-10.5261,0.0376,522.2395,514.5896,3.5796
0.4,0.4,0.346683,0.4,0.021307,0.5,0.002987,0.525,0.5,0.5,0.0036,-10.5263,0.0376,522.2407,514.5914,3.5797
0.4,0.36,0.346683,0.4,0.01937,0.5,0.002987,0.5,0.5,0.5,0.0035,-10.6359,0.0377,545.4502,535.3726,3.509
0.4,0.4,0.346683,0.4,0.021307,0.5,0.002987,0.525,0.5,0.5,0.0036,-10.5287,0.0376,522.314,514.8867,3.5792
0.4,0.274535,0.4,0.243702,-0.001742,0.018481,0.003682,-0.008356,-0.015963,0.008667,0.006,10.5234,0.0622,11.0671,10.1716,181.0084
0.4,0.274535,0.4,0.243702,-0.001742,0.018481,0.003682,-0.008356,-0.015953,0.008667,0.006,10.5218,0.0623,11.0679,10.1706,180.9716
0.4,0.274535,0.4,0.243702,-0.001742,0.018481,0.003682,-0.008356,-0.015953,0.008677,0.006,10.5218,0.0622,11.0661,10.1706,180.9715
0.4,0.274535,0.4,0.243702,-0.001742,0.018481,0.003682,-0.008346,-0.015953,0.008677,0.006,10.5218,0.0623,11.0687,10.1709,180.9671
0.40001,0.274535,0.4,0.243702,-0.001742,0.018481,0.003682,-0.008346,-0.015953,0.008677,0.006,10.5245,0.0622,11.0696,10.172,181.0352
0.40001,0.274545,0.4,0.243702,-0.001742,0.018481,0.003682,-0.008346,-0.015953,0.008677,0.006,10.5231,0.0622,11.0689,10.173,180.973
0.40001,0.274545,0.40001,0.243702,-0.001742,0.018481,0.003682,-0.008346,-0.015953,0.008677,0.006,10.5243,0.0623,11.0699,10.1742,180.9898
0.40001,0.274545,0.40001,0.243712,-0.001742,0.018481,0.003682,-0.008346,-0.015953,0.008677,0.006,10.5228,0.0623,11.0705,10.1739,180.9469
0.40001,0.274545,0.40001,0.243712,-0.001742,0.018481,0.003692,-0.008346,-0.015953,0.008677,0.006,10.5243,0.0623,11.0696,10.1748,180.9821
0.40001,0.274545,0.40001,0.243712,-0.001742,0.018491,0.003692,-0.008346,-0.015953,0.008677,0.006,10.524,0.0623,11.0697,10.1747,180.9712
0.40001,0.274545,0.40001,0.243712,-0.001732,0.018491,0.003692,-0.008346,-0.015953,0.008677,0.006,10.5218,0.0623,11.0712,10.175,180.8951
0.4,0.274545,0.4,0.269512,0.024068,0.044291,0.029492,0.017454,0.009847,0.008677,1e-08,1e-08,1e-08,100000,100000,1e-08
0.4,0.274545,0.4,0.266932,0.021488,0.041711,0.026912,0.014874,0.007267,0.008677,1e-08,1e-08,1e-08,100000,100000,1e-08
0.4,0.274545,0.4,0.248356,0.002912,0.023135,0.008336,-0.003702,-0.011309,0.008677,0.0021,10.2189,0.0205,11.6995,10.8985,71.5839
0.4,0.274545,0.4,0.244641,-0.000803,0.01942,0.004621,-0.007417,-0.015024,0.008677,0.0039,10.45,0.0413,10.5528,10.3753,175.0953
0.4,0.274545,0.4,0.243898,-0.001546,0.018677,0.003878,-0.00816,-0.015767,0.008677,0.006,10.5081,0.0622,11.1175,10.2137,179.7625
0.4,0.274545,0.4,0.243749,-0.001695,0.018528,0.003729,-0.008309,-0.015916,0.008677,0.006,10.5182,0.0623,11.0797,10.1819,180.6521
0.290425,0.233251,0.363066,0.278744,0.066261,0.02312,-0.049535,0.009318,0.024022,-7.1e-05,0.0007,-186.7968,0.1189,11071.492,7313.6005,8.2858
0.290425,0.233251,0.363066,0.278744,0.066261,0.02312,-0.049535,0.009318,0.024032,-7.1e-05,0.0007,-186.7954,0.1189,11075.3541,7313.4923,8.2858
0.290425,0.233251,0.363066,0.278744,0.066261,0.02312,-0.049535,0.009318,0.024032,-6.1e-05,0.0007,-186.7866,0.1188,11044.6936,7312.8283,8.2862
0.290425,0.233251,0.363066,0.278744,0.066261,0.02312,-0.049535,0.009328,0.024032,-6.1e-05,0.0007,-186.7945,0.119,11086.5908,7313.3476,8.286
0.290435,0.233251,0.363066,0.278744,0.066261,0.02312,-0.049535,0.009328,0.024032,-6.1e-05,0.0007,-186.7868,0.1186,11003.7364,7312.618,8.2864
0.290435,0.233261,0.363066,0.278744,0.066261,0.02312,-0.049535,0.009328,0.024032,-6.1e-05,0.0007,-186.8139,0.1189,11060.0808,7316.2219,8.2836
0.290435,0.233261,0.363076,0.278744,0.066261,0.02312,-0.049535,0.009328,0.024032,-6.1e-05,0.0007,-186.7369,0.1189,11062.7948,7310.1121,8.287
0.290435,0.233261,0.363076,0.278754,0.066261,0.02312,-0.049535,0.009328,0.024032,-6.1e-05,0.0007,-186.8178,0.1189,11072.4174,7316.6181,8.2833
0.290435,0.233261,0.363076,0.278754,0.066261,0.02312,-0.049525,0.009328,0.024032,-6.1e-05,0.0007,-186.8054,0.1188,11036.2272,7315.5753,8.2839
0.290435,0.233261,0.363076,0.278754,0.066261,0.02313,-0.049525,0.009328,0.024032,-6.1e-05,0.0007,-186.771,0.1189,11060.6522,7312.9916,8.2853
0.290435,0.233261,0.363076,0.278754,0.066271,0.02313,-0.049525,0.009328,0.024032,-6.1e-05,0.0007,-186.7373,0.1189,11063.9173,7311.4044,8.2856
0.269135,0.233261,0.363076,0.278754,0.066271,0.02313,-0.056625,0.016328,0.024032,-0.007161,0.001,-144.3575,0.1424,5905.0458,3590.4963,12.9376
0.2,0.233261,0.363076,0.278754,0.066271,0.02313,-0.120525,0.079328,0.024032,-0.071061,1e-08,1e-08,1e-08,100000,100000,1e-08
0.2,0.233261,0.363076,0.22579074,0.066271,0.02313,-0.32805,0.5,0.024032,-0.32805,0.0016,32.3311,0.0505,304.3905,269.6787,33.7824
0.2,0.233261,0.363076,0.22579074,0.066271,0.02313,-0.32805,0.5,0.024032,-0.32805,0.0016,32.3311,0.0504,304.1599,269.6782,33.7824
0.2,0.233261,0.363076,0.2508786,0.066271,0.02313,-0.295245,0.5,0.024032,-0.295245,1e-08,1e-08,1e-08,100000,100000,1e-08
0.2,0.233261,0.363076,0.22579074,0.066271,0.02313,-0.32805,0.5,0.024032,-0.32805,0.0016,32.331,0.0505,304.6141,269.6761,33.7825
0.21462,0.201008,0.338758,0.222318,-0.007554,0.009681,-0.043341,0.014463,0.000603,-0.012652,0.0015,-116.6237,0.1744,2556.7509,1192.4461,31.203
0.21462,0.201008,0.338758,0.222318,-0.007554,0.009681,-0.043341,0.014463,0.000613,-0.012652,0.0015,-116.6298,0.1744,2556.885,1192.5684,31.2015
0.21462,0.201008,0.338758,0.222318,-0.007554,0.009681,-0.043341,0.014463,0.000613,-0.012642,0.0015,-116.6283,0.1744,2555.6975,1192.5356,31.2019
0.21462,0.201008,0.338758,0.222318,-0.007554,0.009681,-0.043341,0.014473,0.000613,-0.012642,0.0015,-116.6308,0.1744,2556.6739,1192.6051,31.2008
0.21463,0.201008,0.338758,0.222318,-0.007554,0.009681,-0.043341,0.014473,0.000613,-0.012642,0.0015,-116.6489,0.1745,2557.8653,1192.9717,31.1963
0.21463,0.201018,0.338758,0.222318,-0.007554,0.009681,-0.043341,0.014473,0.000613,-0.012642,0.0015,-116.6443,0.1745,2558.0159,1193.0904,31.1919
0.21463,0.201018,0.338768,0.222318,-0.007554,0.009681,-0.043341,0.014473,0.000613,-0.012642,0.0015,-116.6245,0.1744,2556.1225,1192.6554,31.1978
0.21463,0.201018,0.338768,0.222328,-0.007554,0.009681,-0.043341,0.014473,0.000613,-0.012642,0.0015,-116.6547,0.1745,2558.987,1193.2694,31.1901
0.21463,0.201018,0.338768,0.222328,-0.007554,0.009681,-0.043331,0.014473,0.000613,-0.012642,0.0015,-116.6655,0.1744,2558.4268,1193.5016,31.1871
0.21463,0.201018,0.338768,0.222328,-0.007554,0.009691,-0.043331,0.014473,0.000613,-0.012642,0.0015,-116.634,0.1745,2558.649,1192.8651,31.1949
0.21463,0.201018,0.338768,0.222328,-0.007544,0.009691,-0.043331,0.014473,0.000613,-0.012642,0.0015,-116.6212,0.1744,2557.2991,1192.6983,31.1957
0.21783,0.204218,0.338768,0.225528,-0.007544,0.012891,-0.043331,0.014473,0.000613,-0.012642,0.0014,-121.0797,0.1743,2877.9075,1360.0953,28.4489
0.21751,0.203898,0.338768,0.225208,-0.007544,0.012571,-0.043331,0.014473,0.000613,-0.012642,0.0014,-120.7312,0.1745,2849.0757,1344.3025,28.6967
0.21463,0.201018,0.338768,0.222328,-0.007544,0.009691,-0.043331,0.014473,0.000623,-0.012642,0.0015,-116.6233,0.1744,2556.5494,1192.727,31.1955
0.21463,0.201018,0.338768,0.222328,-0.007544,0.009691,-0.043331,0.014473,0.000623,-0.012632,0.0015,-116.6247,0.1745,2558.0114,1192.7505,31.1953
0.21463,0.201018,0.338768,0.222328,-0.007544,0.009691,-0.043331,0.014483,0.000623,-0.012632,0.0015,-116.6257,0.1745,2558.3293,1192.7862,31.1947
0.21464,0.201018,0.338768,0.222328,-0.007544,0.009691,-0.043331,0.014483,0.000623,-0.012632,0.0015,-116.6444,0.1745,2559.1876,1193.1658,31.19
0.21464,0.201028,0.338768,0.222328,-0.007544,0.009691,-0.043331,0.014483,0.000623,-0.012632,0.0015,-116.6402,0.1745,2559.8177,1193.2952,31.1854
0.21464,0.201028,0.338778,0.222328,-0.007544,0.009691,-0.043331,0.014483,0.000623,-0.012632,0.0015,-116.6211,0.1744,2557.181,1192.8734,31.1911
0.21464,0.201028,0.338778,0.222338,-0.007544,0.009691,-0.043331,0.014483,0.000623,-0.012632,0.0015,-116.651,0.1745,2560.4956,1193.485,31.1835
